Order,Family,Genus,Species,SVLMMx,SVLFMx,SVLMx,Longevity,NestingSite,ClutchMin,ClutchMax,Clutch,ParityMode,EggDiameter,Activity,Microhabitat,GeographicRegion,IUCN,PopTrend,RangeSize,ElevationMin,ElevationMax,Elevation
Anura,Centrolenidae,Cochranella,megista,36.9,40,40,,,,,,,,,Bushes/Trees,South America,EN,,967.4211722830000000,1400,2100,1750
Anura,Centrolenidae,Cochranella,ramirezi,,,27.4,,,,,,,,,,South America,NT,Decreasing,335.6308901070000000,20,855,437.5
Anura,Centrolenidae,Cochranella,riveroi,22.1,25.03,25.03,,,21,21,21,,2.4,,Bushes/Trees,South America,VU,,117.9525542450000000,1600,1600,1600
Anura,Centrolenidae,Cochranella,xanthocheridia,,,24.4,,,,,,,,,,South America,VU,,3713.4479294600000000,800,2060,1430
Anura,Centrolenidae,Celsiella,revocata,25.2,,25.2,,Vegetation,28,52,40,Larval,,Nocturnal,Bushes/Trees,South America,VU,Decreasing,4887.3487161600000000,1200,1800,1500
Anura,Centrolenidae,Celsiella,vozmedianoi,28.4,,28.4,,Vegetation,20,20,20,Larval,,,Bushes/Trees,South America,EN,Decreasing,12.6074285511000000,750,800,775
Anura,Centrolenidae,Centrolene,altitudinale,24.5,,24.5,,Vegetation,20,20,20,Larval,,,Bushes/Trees,South America,EN,,101.5684888240000000,1975,2400,2187.5
Anura,Centrolenidae,Centrolene,antioquiense,22,20.9,22.5,,Vegetation,,,,Larval,,,Bushes/Trees,South America,NT,,3653.1114522900000000,1850,2450,2150
Anura,Centrolenidae,Centrolene,bacatum,21.8,20.9,26.5,,Vegetation,16,20,18,Larval,,Nocturnal,Bushes/Trees,South America,DD,,107.7578254840000000,1950,2350,2150
Anura,Centrolenidae,Centrolene,ballux,22.2,23.3,23.3,,Vegetation,13,20,16.5,Larval,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,216.2987572170000000,1700,2340,2020
Anura,Centrolenidae,Centrolene,buckleyi,30.9,34.7,34.7,,Vegetation,18,18,18,Larval,,Nocturnal,Bushes/Trees,South America,VU,Decreasing,87557.5457270000000000,2050,3300,2675
Anura,Centrolenidae,Centrolene,charapita,37,,37,,Vegetation,34,34,34,,,,Bushes/Trees,South America,,,,682,1219,950.5
Anura,Centrolenidae,Centrolene,condor,27.6,,27.6,,,,,,Larval,,Nocturnal,Bushes/Trees,South America,DD,,7.6582113717600000,1750,1850,1800
Anura,Centrolenidae,Centrolene,daidaleum,24.1,25.5,25.5,,,,,,,,Nocturnal,Bushes/Trees,South America,LC,Decreasing,4603.4600430700000000,800,2060,1430
Anura,Centrolenidae,Centrolene,geckoideum,80.7,72.9,80.7,,Rocks,89,112,100.5,Larval,3.775,,Bushes/Trees,South America,CR,Decreasing,7372.7217734000000000,1750,2000,1875
Anura,Centrolenidae,Centrolene,gemmatum,24.2,24.9,24.9,,,,,,,,,,South America,CR,Decreasing,34.7228987533000000,1700,2010,1855
Anura,Centrolenidae,Centrolene,heloderma,31.5,32.3,32.3,,Vegetation,28,29,28.5,Larval,,Cathemeral,Bushes/Trees,South America,VU,Decreasing,4676.6349430800000000,1960,2400,2180
Anura,Centrolenidae,Centrolene,hesperium,,,28.8,,Vegetation,,,,Larval,,Cathemeral,Bushes/Trees,South America,EN,Decreasing,14.6015322265000000,1500,1800,1650
Anura,Centrolenidae,Centrolene,huilense,26.7,28.7,28.7,,,,,,Larval,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,6.3275200884100000,1980,2190,2085
Anura,Centrolenidae,Centrolene,hybrida,21.9,23.1,23.1,,Vegetation,,,,Larval,,,Bushes/Trees,South America,LC,Stable,4516.0152203000000000,1420,2020,1720
Anura,Centrolenidae,Centrolene,lemniscatum,,,27,,,,,,,,Nocturnal,Bushes/Trees,South America,DD,,8.7828293540300000,2000,2000,2000
Anura,Centrolenidae,Centrolene,lynchi,27,26,26.4,,Vegetation,20,24,22,Larval,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,3118.1425637000000000,1140,1858,1499
Anura,Centrolenidae,Centrolene,muelleri,,,23.5,,,,,,Larval,,Nocturnal,Bushes/Trees,South America,DD,Decreasing,8.5090718969300000,1830,2050,1940
Anura,Centrolenidae,Centrolene,notostictum,22.7,24.9,24.9,,Vegetation,13,20,16.5,Larval,,Nocturnal,Bushes/Trees,South America,LC,Stable,5111.5482652100000000,1661,2440,2050.5
Anura,Centrolenidae,Centrolene,paezorum,,,44.5,,,,,,,,,Bushes/Trees,South America,DD,,4.8230126627500000,3030,3030,3030
Anura,Centrolenidae,Centrolene,peristictum,21,21.1,21,,Vegetation,6,41,23.5,Larval,,,Bushes/Trees,South America,LC,Decreasing,10599.3615943000000000,1380,2255,1817.5
Anura,Centrolenidae,Centrolene,pipilatum,22.9,22.1,23.1,,,18,18,18,Larval,,Nocturnal,Bushes/Trees,South America,CR,Decreasing,133.1791642210000000,1300,1910,1605
Anura,Centrolenidae,Centrolene,sabini,,,31,,Vegetation,35,45,40,Larval,,Nocturnal,Bushes/Trees,South America,VU,,,2750,2800,2775
Anura,Centrolenidae,Centrolene,sanchezi,,,20.7,,Vegetation,14,18,16,,,,Bushes/Trees,south America,DD,,65.9987814308000000,2190,2190,2190
Anura,Centrolenidae,Centrolene,savagei,23,24,24,,Vegetation,18,20,19,Larval,4.865,Nocturnal,Bushes/Trees,South America,LC,Stable,1212.5512209600000000,1400,2410,1905
Anura,Centrolenidae,Centrolene,scirtetes,24.4,26.1,26.1,,,,,,,,,Bushes/Trees,South America,EN,Decreasing,177.7749530290000000,1780,1820,1800
Anura,Centrolenidae,Centrolene,solitaria,,,19.3,,,,,,,,,,South America,EN,Decreasing,13.9760952722000000,1410,1410,1410
Anura,Centrolenidae,Centrolene,venezuelense,33.8,30.6,33.8,,,,,,Larval,,Nocturnal,Bushes/Trees,South America,LC,Decreasing,8534.5220878000000000,2100,3050,2575
Anura,Centrolenidae,Chimerella,corleone,,,,,,,,,,,,,South America,DD,,,610,610,610
Anura,Centrolenidae,Chimerella,mariaelenae,20.7,22.8,22.8,,Vegetation,,,,Larval,,Nocturnal,Bushes/Trees,South America,LC,,13002.6641485000000000,1400,1820,1610
Anura,Centrolenidae,Cochranella,erminea,,,24.8,,,,,,,,,,Central/South America,LC,,58.5476151177000000,349,923,636
Anura,Centrolenidae,Cochranella,euknemos,25.5,32,32,,Vegetation,47,55,51,Larval,2,Nocturnal,Bushes/Trees,Central/South America,LC,Decreasing,37428.1828221000000000,90,1650,870
Anura,Centrolenidae,Cochranella,granulosa,29,32,32,,Vegetation,18,60,39,Larval,1.5,Nocturnal,Bushes/Trees,Central/South America,LC,Decreasing,86540.6118796000000000,30,1500,765
Anura,Centrolenidae,Cochranella,guayasamini,,,,,,,,,,,,,Central/South America,LC,Stable,,250,1150,700
Anura,Centrolenidae,Cochranella,litoralis,20,,20,,Vegetation,,,,,,,Bushes/Trees,Central/South America,VU,Decreasing,1345.2478813100000000,0,220,110
Anura,Centrolenidae,Cochranella,mache,26.4,33.4,33.4,,Vegetation,30,30,30,Larval,,Nocturnal,Bushes/Trees,Central/South America,NT,Decreasing,382.3776057310000000,43,1030,536.5
Anura,Centrolenidae,Cochranella,nola,21,26,26,,Rocks,,,,Larval,,,Bushes/Trees,Central/South America,LC,Decreasing,11678.4874443000000000,500,1750,1125
Anura,Centrolenidae,Cochranella,phryxa,,,26.5,,,,,,,,,,Central/South America,DD,,30.7947754241000000,1000,1000,1000
Anura,Centrolenidae,Cochranella,resplendens,27.3,,27.3,,Vegetation,74,74,74,Larval,,,Bushes/Trees,Central/South America,LC,,66942.8833951000000000,190,1100,645
Anura,Centrolenidae,Espadarana,andina,25.1,27.6,27.6,,Vegetation,52,58,55,Larval,0.75,Nocturnal,Bushes/Trees,South America,LC,Stable,31154.9360750000000000,505,2500,1502.5
Anura,Centrolenidae,Espadarana,audax,25.5,28.8,28.8,,Vegetation,,,,,,,Bushes/Trees,South America,LC,Stable,798.1636225950000000,1080,1900,1490
Anura,Centrolenidae,Espadarana,callistomma,29.6,31.8,31.8,,Vegetation,35,35,35,,2.1,Nocturnal,Bushes/Trees,South America,LC,Decreasing,729.9232701830000000,700,800,750
Anura,Centrolenidae,Espadarana,durrellorum,26.1,29.3,29.3,,Vegetation,,,,,,Nocturnal,Bushes/Trees,South America,LC,Decreasing,5083.7030798100000000,220,1150,685
Anura,Centrolenidae,Espadarana,prosoblepon,28,31,31,,Vegetation,20,112,66,Larval,10,Nocturnal,Bushes/Trees,South America,LC,Stable,281194.2418670000000000,0,1900,950
Anura,Centrolenidae,Hyalinobatrachium,adespinosai,22.2,,22.2,,Vegetation,22,22,22,,,,Bushes/Trees,South America,,,,1795,1795,1795
Anura,Centrolenidae,Hyalinobatrachium,anachoretus,,,,,,,,,,,,,South America,EN,Decreasing,,2000,2050,2025
Anura,Centrolenidae,Hyalinobatrachium,aureoguttatum,24,23.9,24,,Vegetation,25,42,33.5,Larval,,Nocturnal,Bushes/Trees,Central/South America,LC,Stable,19293.4877051000000000,0,1570,785
Anura,Centrolenidae,Hyalinobatrachium,bergeri,,,26.5,,Vegetation,,,,Larval,,,Bushes/Trees,South America,LC,,,300,2000,1150
Anura,Centrolenidae,Hyalinobatrachium,cappellei,24.9,22.8,24.9,,Vegetation,11,26,18.5,Larval,,Nocturnal,Bushes/Trees,South America,,,131967.4468070000000000,0,1700,850
Anura,Centrolenidae,Hyalinobatrachium,carlesvilai,,,23.9,,,32,32,32,,,Nocturnal,Bushes/Trees,South America,,,,171,1203,687
Anura,Centrolenidae,Hyalinobatrachium,chirripoi,26.2,30,30,,Vegetation,65,80,72.5,Larval,,Nocturnal,Bushes/Trees,Central/South America,LC,Stable,8240.6668493500000000,0,700,350
Anura,Centrolenidae,Hyalinobatrachium,colymbiphyllum,27,29,29,,Vegetation,25,180,102.5,Larval,1.54166,Nocturnal,Bushes/Trees,Central/South America,LC,Stable,114551.1460390000000000,0,1710,855
Anura,Centrolenidae,Hyalinobatrachium,dianae,29.4,28,29.4,,Vegetation,31,68,49.5,,,Nocturnal,Bushes/Trees,Central America,LC,Stable,,400,900,650
Anura,Centrolenidae,Hyalinobatrachium,duranti,23.8,24.6,24.6,,Vegetation,20,29,24.5,Larval,2.5,,Bushes/Trees,South America,EN,Stable,2068.7985558000000000,1830,2400,2115
Anura,Centrolenidae,Hyalinobatrachium,esmeralda,,,22.4,,,,,,Larval,,,Bushes/Trees,South America,EN,Decreasing,77.1019498114000000,1600,1750,1675
Anura,Centrolenidae,Hyalinobatrachium,fleischmanni,28,32,32,,Vegetation,10,50,30,Larval,2.05,Nocturnal,Bushes/Trees,North/Central/South America,LC,Stable,370551.6331420000000000,0,1800,900
Anura,Centrolenidae,Hyalinobatrachium,fragile,21.6,24.5,24.5,,Vegetation,22,22,22,Larval,,,Bushes/Trees,South America,NT,Stable,6239.1092453800000000,100,1400,750
Anura,Centrolenidae,Hyalinobatrachium,guairarepanense,23.6,,23.6,,,,,,,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,786.7020383640000000,720,1200,960
Anura,Centrolenidae,Hyalinobatrachium,iaspidiense,22.2,22.7,22.7,,Vegetation,22,22,22,Larval,,,Bushes/Trees,South America,DD,,18380.6844232000000000,25,1000,512.5
Anura,Centrolenidae,Hyalinobatrachium,ibama,,,23.5,,,,,,Larval,,,Bushes/Trees,South America,LC,Decreasing,4325.7559557000000000,1479,2200,1839.5
Anura,Centrolenidae,Hyalinobatrachium,kawense,20,20,20,,Vegetation,33,33,33,,,,Bushes/Trees,South America,LC,Decreasing,,1,100,50.5
Anura,Centrolenidae,Hyalinobatrachium,mesai,,,20,,,,,,,,,,South America,DD,,,420,420,420
Anura,Centrolenidae,Hyalinobatrachium,mondolfii,22.8,22.5,22.5,,Vegetation,17,32,24.5,Larval,,Cathemeral,Bushes/Trees,South America,LC,Stable,,0,15,7.5
Anura,Centrolenidae,Hyalinobatrachium,muiraquitan,19.6,21.8,21.8,,Vegetation,11,11,11,,,,Bushes/Trees,South America,,,,,,
Anura,Centrolenidae,Hyalinobatrachium,munozorum,21.9,23.6,23.6,,Vegetation,18,18,18,Larval,1.5,Nocturnal,Bushes/Trees,South America,LC,,,700,980,840
Anura,Centrolenidae,Hyalinobatrachium,orientale,22.4,23.6,23.6,,Vegetation,14,38,26,Larval,1.86,Nocturnal,Bushes/Trees,South America/Trinidad/Tobago Island,VU,Decreasing,6060.1273951900000000,5,1200,602.5
Anura,Centrolenidae,Hyalinobatrachium,orocostale,,,20.5,,,45,45,45,,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,,800,1200,1000
Anura,Centrolenidae,Hyalinobatrachium,pallidum,22.4,,25,,Vegetation,,,,Larval,,Nocturnal,Bushes/Trees,South America,NT,Stable,615.1969182240000000,1130,1832,1481
Anura,Centrolenidae,Hyalinobatrachium,pellucidum,21.99,22,22,,Vegetation,,,,Larval,,Nocturnal,Bushes/Trees,South America,NT,,1059.2099407500000000,532,1740,1136
Anura,Centrolenidae,Hyalinobatrachium,ruedai,22.6,,22.6,,,,,,,,,,South America,LC,Stable,10795.2941061000000000,175,500,337.5
Anura,Centrolenidae,Hyalinobatrachium,talamancae,23.5,27,27,,,27,30,28.5,Larval,2,Nocturnal,,Central America,LC,Stable,6097.1127921900000000,400,1600,1000
Anura,Centrolenidae,Hyalinobatrachium,tatayoi,,,22.4,,,40,40,40,Larval,,Nocturnal,Bushes/Trees,South America,NT,Stable,33.3121125263000000,40,532,286
Anura,Centrolenidae,Hyalinobatrachium,taylori,20.3,21.5,22,,Vegetation,26,38,32,Larval,,Nocturnal,Bushes/Trees,South America,LC,Stable,424127.0829370000000000,30,1850,940
Anura,Centrolenidae,Hyalinobatrachium,tricolor,21,,21,,Vegetation,22,22,22,Larval,,Nocturnal,Bushes/Trees,South America,LC,,,2,200,101
Anura,Centrolenidae,Hyalinobatrachium,valerioi,24.4,26,26,,Vegetation,22,55,38.5,Larval,2.025,Nocturnal,Bushes/Trees,South America,LC,Decreasing,97509.5084438000000000,0,1500,750
Anura,Centrolenidae,Hyalinobatrachium,vireovittatum,23,25,25,,Vegetation,,,,,,,,Central America,LC,,281.3742870260000000,630,1100,865
Anura,Centrolenidae,Hyalinobatrachium,yaku,22.3,21.1,22.3,,Vegetation,,,,,,,Bushes/Trees,South America,,,,300,360,330
Anura,Centrolenidae,Ikakogi,ispacue,30.2,30.6,30.6,,Vegetation,48,62,55,Larval,,,Bushes/Trees,South America,,,,850,950,900
Anura,Centrolenidae,Ikakogi,tayrona,,,35,,Vegetation,40,71,55.5,Larval,,,Bushes/Trees,South America,VU,Decreasing,3697.6545466100000000,700,2500,1600
Anura,Centrolenidae,Nymphargus,anomalus,25,27,27,,Vegetation,,,,Larval,,Nocturnal,Bushes/Trees,South America,CR,Decreasing,10.7625649882000000,1668,1771,1719.5
Anura,Centrolenidae,Nymphargus,armatus,,,24.8,,,,,,Larval,,,Bushes/Trees,South America,CR,,46.7852897786000000,2160,2160,2160
Anura,Centrolenidae,Nymphargus,bejaranoi,,,26.5,,,,,,Larval,,,Bushes/Trees,South America,EN,Decreasing,93809.2520481000000000,1500,2400,1950
Anura,Centrolenidae,Nymphargus,buenaventura,22.4,23.5,23.5,,Vegetation,38,38,38,Larval,,,Bushes/Trees,South America,DD,,5.7067606550700000,800,1770,1285
Anura,Centrolenidae,Nymphargus,cariticommatus,23.5,25.7,25.7,,Vegetation,,,,Larval,,,Bushes/Trees,South America,DD,,57.9115426098000000,2200,2350,2275
Anura,Centrolenidae,Nymphargus,caucanus,26,25.9,26,,,,,,,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,,1700,1700,1700
Anura,Centrolenidae,Nymphargus,chami,,,37.6,,,,,,Larval,,,Semi-aquatic,South America,NT,Decreasing,1844.4899025000000000,800,1280,1040
Anura,Centrolenidae,Nymphargus,chancas,25.7,,27.9,,,,,,Larval,,Nocturnal,Bushes/Trees,South America,DD,,47.9185172285000000,1080,1200,1140
Anura,Centrolenidae,Nymphargus,cochranae,26.2,30.3,30.3,,,,,,Larval,,Nocturnal,Bushes/Trees,South America,VU,,3715.0770675100000000,300,1960,1130
Anura,Centrolenidae,Nymphargus,colomai,25.7,,25.7,,,,,,,,Nocturnal,Bushes/Trees,South America,,,,1260,1260,1260
Anura,Centrolenidae,Nymphargus,cristinae,31.1,,31.1,,,,,,Larval,,,Semi-aquatic,South America,EN,Decreasing,71.0377221051000000,2230,2490,2360
Anura,Centrolenidae,Nymphargus,garciae,29.9,28.4,28.4,,,,,,,,,Generalist,South America,VU,Decreasing,4911.8607255600000000,1900,3012,2456
Anura,Centrolenidae,Nymphargus,grandisonae,29.3,32.64,32.64,,Vegetation,30,71,50.5,Larval,2.12,Nocturnal,Bushes/Trees,South America,LC,Decreasing,15073.8356912000000000,1140,2000,1570
Anura,Centrolenidae,Nymphargus,griffithsi,28,31.7,31.7,,Vegetation,9,50,29.5,Larval,2.1,Nocturnal,Bushes/Trees,South America,LC,Decreasing,8163.5760568000000000,1400,2600,2000
Anura,Centrolenidae,Nymphargus,humboldti,25.2,27.4,27.4,,,,,,,,Nocturnal,Bushes/Trees,South America,,,,1770,2400,2085
Anura,Centrolenidae,Nymphargus,ignotus,25.4,25,25.4,,Vegetation,15,23,19,,,Nocturnal,Bushes/Trees,South America,LC,Decreasing,3170.7818062500000000,1280,2050,1665
Anura,Centrolenidae,Nymphargus,lasgralarias,27,27.1,27.1,,Vegetation,12,36,24,,,Nocturnal,Bushes/Trees,South America,,,,1850,2200,2025
Anura,Centrolenidae,Nymphargus,laurae,19.9,,19.9,,,,,,,,,,South America,CR,,9.8351608587600000,500,500,500
Anura,Centrolenidae,Nymphargus,lindae,26.3,27.8,27.8,,,,,,,,,Bushes/Trees,South America,,,,1200,1200,1200
Anura,Centrolenidae,Nymphargus,luminosus,,,32.7,,,,,,Larval,,,Bushes/Trees,South America,EN,,254.0864299510000000,1140,1430,1285
Anura,Centrolenidae,Nymphargus,luteopunctatus,,,33.1,,,,,,,,,,South America,EN,Decreasing,104.0829286180000000,1200,1500,1350
Anura,Centrolenidae,Nymphargus,manduriacu,25.7,28.8,28.8,,Vegetation,15,32,23.5,Larval,,Nocturnal,Bushes/Trees,South America,CR,,,1215,1242,1228.5
Anura,Centrolenidae,Nymphargus,mariae,25.4,30,30,,Vegetation,,,,,,Nocturnal,Bushes/Trees,South America,LC,Decreasing,24.8738392739000000,300,1550,925
Anura,Centrolenidae,Nymphargus,megacheirus,31.5,32.9,32.8,,,,,,Larval,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,617.5037540410000000,1300,1740,1520
Anura,Centrolenidae,Nymphargus,mixomaculatus,,,26.3,,,,,,Larval,,Nocturnal,,South America,CR,,43.8208121740000000,2625,2750,2687.5
Anura,Centrolenidae,Nymphargus,nephelophilus,,,24.1,,,,,,,,,,South America,DD,,51.7910091692000000,20,560,290
Anura,Centrolenidae,Nymphargus,ocellatus,,,29,,,,,,,,,,South America,DD,,18427.8397745000000000,1200,1992,1596
Anura,Centrolenidae,Nymphargus,oreonympha,,,26.4,,,,,,,,,,South America,LC,Stable,73.3818960247000000,2040,2270,2155
Anura,Centrolenidae,Nymphargus,phenax,,,22.1,,,,,,,,,,South America,EN,Decreasing,107.0407395380000000,1837,1840,1838.5
Anura,Centrolenidae,Nymphargus,pluvialis,,,26.5,,,,,,Larval,,,Semi-aquatic,South America,EN,Decreasing,519.5450955220000000,1820,2370,2095
Anura,Centrolenidae,Nymphargus,posadae,34.1,33.3,34.1,,,,,,Larval,,Nocturnal,Generalist,South America,LC,Decreasing,15649.8519869000000000,1100,2800,1950
Anura,Centrolenidae,Nymphargus,prasinus,34.5,,34.5,,,,,,,,,,South America,VU,Decreasing,3249.0948430200000000,900,1450,1175
Anura,Centrolenidae,Nymphargus,rosada,26.9,28.5,28.5,,Vegetation,28,39,33.5,Larval,,Nocturnal,Bushes/Trees,South America,VU,Stable,695.2842525830000000,1100,2050,1575
Anura,Centrolenidae,Nymphargus,ruizi,,,29.5,,,,,,,,,,South America,VU,Decreasing,1708.5214918800000000,2100,2600,2350
Anura,Centrolenidae,Nymphargus,siren,22.6,23.3,23.3,,,,,,Larval,,,Bushes/Trees,South America,VU,Decreasing,3276.2720485000000000,1410,2000,1705
Anura,Centrolenidae,Nymphargus,spilotus,,,28.5,,,,,,,,,,South America,NT,,46.0888660790000000,1850,2050,1950
Anura,Centrolenidae,Nymphargus,sucre,22.3,24.3,24.3,,,,,,,,Nocturnal,Bushes/Trees,South America,,,,2140,2160,2150
Anura,Centrolenidae,Nymphargus,truebae,,,24.8,,,,,,,,,,South America,CR,Decreasing,132.4976217940000000,1400,1900,1650
Anura,Centrolenidae,Nymphargus,vicenteruedai,,,27.8,,,30,30,30,Larval,,Nocturnal,Bushes/Trees,South America,DD,,199.4938431100000000,2525,2700,2612.5
Anura,Centrolenidae,Nymphargus,wileyi,26.2,27.1,27.1,,Vegetation,19,28,23.5,Larval,,Nocturnal,Generalist,South America,DD,,17.1750962318000000,2100,2100,2100
Anura,Centrolenidae,Rulyrana,adiazeta,,,28.8,,,,,,,,,,South America,VU,Decreasing,3852.5091786900000000,1130,2060,1595
Anura,Centrolenidae,Rulyrana,flavopunctata,23.2,25.7,25.7,,Rock Walls,39,39,39,,,,Semi-aquatic,South America,LC,Decreasing,50975.5874799000000000,300,1715,1007.5
Anura,Centrolenidae,Rulyrana,mcdiarmidi,26.9,30.23,30.23,,,,,,,,Nocturnal,Generalist,South America,DD,,4261.7414636100000000,1000,1600,1300
Anura,Centrolenidae,Rulyrana,saxiscandens,,,24.8,,,,,,,,,,South America,EN,Decreasing,16.6861133425000000,517,1047,782
Anura,Centrolenidae,Rulyrana,spiculata,,,27.7,,,,,,,,Nocturnal,,South America,NT,Decreasing,16393.7127380000000000,1000,1700,1350
Anura,Centrolenidae,Rulyrana,susatamai,26,28,28,,Vegetation,,,,Larval,,,Bushes/Trees,South America,NT,Decreasing,2255.2144206100000000,400,1650,1025
Anura,Centrolenidae,Sachatamia,albomaculata,29.2,32,32,,Vegetation,25,300,162.5,,,Nocturnal,Bushes/Trees,Central/South America,LC,Decreasing,68121.8219089000000000,0,1500,750
Anura,Centrolenidae,Sachatamia,electrops,23.3,25.3,25.3,,Vegetation,32,53,42.5,,,Nocturnal,Bushes/Trees,South America,EN,Decreasing,,800,1300,1050
Anura,Centrolenidae,Sachatamia,ilex,29,35,37,,Vegetation,20,55,37.5,Larval,,Nocturnal,Bushes/Trees,Central/South America,LC,Decreasing,76606.8511377000000000,0,1420,710
Anura,Centrolenidae,Sachatamia,orejuela,28.3,33.8,33.8,,,,,,,,Nocturnal,Generalist,Central/South America,LC,Decreasing,750.6454252000000000,50,1250,650
Anura,Centrolenidae,Sachatamia,punctulata,,,31.6,,,,,,,,,,Central/South America,VU,Decreasing,2114.8536101400000000,360,1600,980
Anura,Centrolenidae,Teratohyla,adenocheira,,,22.4,,,,,,,,,,Central/South America,DD,,9.2971807477200000,300,300,300
Anura,Centrolenidae,Teratohyla,amelie,19.3,,19.3,,Vegetation,,,,,,Nocturnal,Bushes/Trees,Central/South America,LC,,18.1350059088000000,350,875,612.5
Anura,Centrolenidae,Teratohyla,midas,19.2,26.8,27,,Vegetation,14,112,63,,1.5,Nocturnal,Bushes/Trees,Central/South America,LC,Stable,1305288.6957000000000000,190,1050,620
Anura,Centrolenidae,Teratohyla,pulverata,29,33,33,,Vegetation,23,80,51.5,Larval,,Nocturnal,Bushes/Trees,Central/South America,LC,,106791.1852950000000000,0,960,480
Anura,Centrolenidae,Teratohyla,spinosa,20,23,28,,Vegetation,15,25,20,Larval,6,Nocturnal,Bushes/Trees,Central/South America,LC,Stable,88580.1852875000000000,106,800,453
Anura,Centrolenidae,Vitreorana,antisthenesi,26.2,27,27,,,,,,,,,Bushes/Trees,South America,VU,Stable,5118.5398723600000000,110,1300,705
Anura,Centrolenidae,Vitreorana,baliomma,,,,,,,,,,,,,South America,,,,,,
Anura,Centrolenidae,Vitreorana,castroviejoi,23.5,25.1,25.1,,Vegetation,31,31,31,Larval,,,Bushes/Trees,South America,EN,Stable,21.2524199056000000,,,
Anura,Centrolenidae,Vitreorana,eurygnatha,24,21,24,,,,,,,,Nocturnal,Bushes/Trees,South America,LC,Decreasing,456247.0662910000000000,,,
Anura,Centrolenidae,Vitreorana,franciscana,24.1,,24.1,,Vegetation,42,53,47.5,,,Nocturnal,Bushes/Trees,South America,,,,,,
Anura,Centrolenidae,Vitreorana,gorzulae,20.7,21.6,22.5,,,15,22,18.5,,,Nocturnal,Bushes/Trees,South America,LC,,672.9370134230000000,,,
Anura,Centrolenidae,Vitreorana,helenae,,,20.4,,Vegetation,,,,Larval,,Nocturnal,Bushes/Trees,South America,VU,,341.7298452180000000,,,
Anura,Centrolenidae,Vitreorana,parvula,,,17,,,,,,,,,Bushes/Trees,South America,DD,,725.7433790150000000,,,
Anura,Centrolenidae,Vitreorana,ritae,20.1,24,24,,Vegetation,12,20,16,Larval,,Nocturnal,Bushes/Trees,South America,DD,,1920.4119048300000000,,,
Anura,Centrolenidae,Vitreorana,uranoscopa,27,25.8,27,,Vegetation,29,32,30.5,Larval,,Nocturnal,Bushes/Trees,South America,LC,Decreasing,600733.3987400000000000,,,
Anura,Ceratobatrachidae,Alcalus,baluensis,25,30,30,,,8,8,8,,2.35,,Semi-aquatic,Borneo,LC,Decreasing,49504.4704488000000000,,,
Anura,Ceratobatrachidae,Alcalus,mariae,,,,,,,,,,,,Terrestrial,Palawan (Phillipines),EN,Decreasing,709.9020665460000000,500,900,700
